lat_bin,lon_bin,zone_count,zone_avg_mag,zone_max_mag,zone_std_mag,zone_avg_depth,zone_avg_plate,zone_rate
-18.0,168.0,156,5.917307692307692,7.3,0.422765619736006,38.40384615384615,0.8833710062301073,3.0
-18.0,170.0,22,5.890909090909091,6.9,0.37149516552528383,159.52272727272728,0.7236865620015536,0.4230769230769231
-18.0,172.0,5,5.86,6.4,0.3781534080237811,23.119999999999997,0.7894992593316953,0.09615384615384616
-18.0,174.0,9,5.966666666666667,6.8,0.4358898943540673,90.0,0.9229822777799465,0.17307692307692307
-18.0,176.0,18,5.766666666666667,6.2,0.23763541031440213,20.966666666666665,0.9283563025120313,0.34615384615384615
-18.0,178.0,3,6.333333333333333,7.3,0.9073771725877467,633.1,0.7272746091548904,0.057692307692307696
-18.0,180.0,2,5.949999999999999,6.3,0.49497474683058307,583.45,0.6511036364175582,0.038461538461538464
-16.0,-180.0,19,6.110526315789474,6.9,0.4228142970910059,27.310526315789474,0.9331242208977846,0.36538461538461536
-16.0,-178.0,62,5.866129032258065,6.7,0.32438772004162275,86.00645161290322,0.9552044366246905,1.1923076923076923
-16.0,-176.0,55,5.849090909090909,6.7,0.30724144641845835,107.35636363636364,0.9150077018567828,1.0576923076923077
-16.0,-174.0,276,5.836594202898551,7.4,0.3247398878023883,54.9004347826087,0.8972227280613283,5.3076923076923075
-16.0,-172.0,93,5.839784946236559,8.1,0.47046225763378463,27.48688172043011,0.9259967504902206,1.7884615384615385
-16.0,-170.0,2,5.95,6.2,0.3535533905932738,10.0,0.6526905281943662,0.038461538461538464
-16.0,-116.0,2,5.9,6.3,0.5656854249492376,14.0,0.5838217556544523,0.038461538461538464
-16.0,-76.0,13,5.6692307692307695,6.0,0.18432134703923747,29.253846153846155,0.9444775161266802,0.25
-16.0,-74.0,32,5.8625,8.4,0.57121827927741,51.596875,0.8062207532979757,0.6153846153846154
-16.0,-72.0,24,5.916666666666667,6.9,0.38183386629432886,89.3875,0.648095248634677,0.46153846153846156
-16.0,-70.0,16,5.89375,6.8,0.3492253331780691,194.26875,0.6396384261754288,0.3076923076923077
-16.0,-66.0,1,6.6,6.6,0.0,549.9,0.7465671585552004,0.019230769230769232
-16.0,-64.0,1,5.6,5.6,0.0,586.7,0.6964508502191521,0.019230769230769232
-16.0,-14.0,4,5.824999999999999,6.3,0.33040379335998377,10.0,0.9851358389078999,0.07692307692307693
-16.0,26.0,1,5.6,5.6,0.0,25.7,0.23122855861604838,0.019230769230769232
-16.0,28.0,1,5.6,5.6,0.0,15.0,0.3026828911326892,0.019230769230769232
-16.0,66.0,1,6.5,6.5,0.0,10.0,0.8971896781636314,0.019230769230769232
-16.0,68.0,5,5.56,5.6,0.054772255750516224,10.34,0.9423105598550787,0.09615384615384616
-16.0,88.0,2,5.6,5.7,0.1414213562373093,10.0,0.09309909386172957,0.038461538461538464
-16.0,92.0,3,5.866666666666667,6.2,0.351188458428425,23.53333333333333,0.07258992481048418,0.057692307692307696
-16.0,120.0,1,5.9,5.9,0.0,33.0,0.3664991914140102,0.019230769230769232
-16.0,124.0,1,6.3,6.3,0.0,10.0,0.3594014114542885,0.019230769230769232
-16.0,166.0,23,6.191304347826088,7.4,0.6207861903031885,25.630434782608695,0.9100372167584838,0.4423076923076923
-16.0,168.0,156,5.957051282051282,7.6,0.4656057004815625,74.4851282051282,0.8008932867466398,3.0
-16.0,172.0,2,6.0,6.1,0.141421356237309,21.5,0.8517355905450064,0.038461538461538464
-16.0,174.0,10,5.93,6.4,0.25407785333546024,23.35,0.9522767887754575,0.19230769230769232
-16.0,176.0,6,5.95,6.5,0.33316662497915356,31.45,0.9816154746669546,0.11538461538461539
-16.0,178.0,25,5.784,6.4,0.2808914381037628,20.664,0.963885708932339,0.4807692307692308
-16.0,180.0,3,5.733333333333333,6.2,0.4041451884327379,34.56666666666667,0.9715957961146997,0.057692307692307696
-14.0,-178.0,13,5.838461538461539,6.4,0.30149201630795436,81.36153846153846,0.9531467589145171,0.25
-14.0,-176.0,25,5.84,6.7,0.31358146203711307,34.5252,0.9411647851526513,0.4807692307692308
-14.0,-174.0,19,5.921052631578948,7.7,0.5105323445716257,25.86315789473684,0.9469526669291879,0.36538461538461536
-14.0,-172.0,1,6.0,6.0,0.0,27.0,0.9763696616091921,0.019230769230769232
-14.0,-112.0,16,5.65625,5.9,0.12632629707758136,12.875,0.9659727783969771,0.3076923076923077
-14.0,-76.0,45,5.96,8.0,0.5254435355877063,36.85866666666667,0.8359640321078127,0.8653846153846154
-14.0,-74.0,9,5.844444444444445,6.8,0.4245913067618996,84.65555555555555,0.8881457880449648,0.17307692307692307
-14.0,-72.0,10,5.85,7.0,0.4275251779460221,93.82000000000001,0.7154750623681279,0.19230769230769232
-14.0,-70.0,7,5.957142857142857,6.9,0.4894116973712516,243.6,0.7724261947640851,0.1346153846153846
-14.0,-68.0,4,6.6499999999999995,8.2,1.1269427669584644,616.3,0.9189844567508524,0.07692307692307693
-14.0,-14.0,6,5.7,6.0,0.18973665961010272,17.666666666666668,0.9699024683697144,0.11538461538461539
-14.0,24.0,1,5.7,5.7,0.0,11.3,0.1528675699803261,0.019230769230769232
-14.0,34.0,2,5.95,6.2,0.3535533905932738,29.950000000000003,0.9674905106565097,0.038461538461538464
-14.0,66.0,12,5.75,6.0,0.19771421064483224,11.016666666666666,0.9693566539803045,0.23076923076923078
-14.0,68.0,1,5.5,5.5,0.0,10.0,0.8838539021540442,0.019230769230769232
-14.0,98.0,3,6.533333333333334,7.9,1.1846237095944572,10.0,0.19388965874392897,0.057692307692307696
-14.0,166.0,158,5.983544303797468,7.7,0.48766449251543864,42.52316455696202,0.9262510919233483,3.0384615384615383
-14.0,168.0,123,5.944715447154472,7.7,0.45775704989289123,121.41479674796749,0.8577420918789523,2.3653846153846154
-14.0,170.0,7,5.957142857142857,6.3,0.3154739442867025,456.65714285714284,0.9345898855929858,0.1346153846153846
-14.0,172.0,14,5.992857142857143,6.8,0.4393426658338318,192.82357142857146,0.9488340250749713,0.2692307692307692
-14.0,174.0,5,5.6,5.7,0.10000000000000017,147.48,0.9716362665152566,0.09615384615384616
-14.0,176.0,2,5.75,6.0,0.3535533905932738,23.45,0.9652432889131353,0.038461538461538464
-14.0,178.0,1,5.7,5.7,0.0,10.0,0.9212059279820056,0.019230769230769232
-12.0,-78.0,9,6.066666666666666,7.6,0.7697402159170327,45.37777777777777,0.7771739174113873,0.17307692307692307
-12.0,-76.0,13,5.9,6.6,0.37193189340702343,64.64384615384616,0.695395038479919,0.25
-12.0,-74.0,6,5.883333333333333,6.6,0.38166302763912907,38.166666666666664,0.7554243136690793,0.11538461538461539
-12.0,-72.0,1,6.4,6.4,0.0,33.0,0.937835089581627,0.019230769230769232
-12.0,-70.0,1,5.7,5.7,0.0,32.8,0.9414018168746888,0.019230769230769232
-12.0,-14.0,6,5.95,6.4,0.388587184554509,19.333333333333332,0.9661729381151583,0.11538461538461539
-12.0,-12.0,1,5.6,5.6,0.0,10.0,0.9897534591379884,0.019230769230769232
-12.0,32.0,1,5.7,5.7,0.0,27.0,0.761375579161408,0.019230769230769232
-12.0,66.0,8,5.775,6.1,0.1982062417930229,10.3,0.954298031681946,0.15384615384615385
-12.0,68.0,1,5.8,5.8,0.0,10.0,0.728469406923493,0.019230769230769232
-12.0,80.0,1,6.0,6.0,0.0,16.2,0.21509025633418108,0.019230769230769232
-12.0,108.0,1,6.9,6.9,0.0,31.0,0.8019520578076961,0.019230769230769232
-12.0,116.0,9,5.944444444444445,6.7,0.4333333333333334,26.333333333333332,0.9635388307967331,0.17307692307692307
-12.0,118.0,25,5.792000000000001,7.9,0.49237519569260757,29.964000000000002,0.9515775905395715,0.4807692307692308
-12.0,120.0,11,5.672727272727273,6.1,0.2101947149236111,31.363636363636363,0.947142317924166,0.21153846153846154
-12.0,122.0,2,5.9,6.0,0.14142135623730995,17.6,0.9043697995854445,0.038461538461538464
-12.0,126.0,1,5.7,5.7,0.0,13.8,0.8461630326633337,0.019230769230769232
-12.0,162.0,45,6.006666666666667,7.6,0.5267395423305009,24.336444444444446,0.9560194255327944,0.8653846153846154
-12.0,164.0,28,6.103571428571429,7.1,0.5080697989793536,22.62107142857143,0.9638251566269677,0.5384615384615384
-12.0,166.0,215,5.906976744186046,7.9,0.4794834393548103,53.09158139534884,0.8864046433337879,4.134615384615385
-12.0,168.0,7,5.785714285714286,6.7,0.41804533816549694,209.24428571428572,0.7722280903059529,0.1346153846153846
-12.0,170.0,2,6.0,6.2,0.2828427124746193,348.6,0.722034456519016,0.038461538461538464
-10.0,-128.0,1,6.7,6.7,0.0,15.0,0.03685542232355337,0.019230769230769232
-10.0,-110.0,9,5.655555555555555,5.9,0.1740051084818429,10.0,0.9469792743338865,0.17307692307692307
-10.0,-108.0,4,5.699999999999999,6.1,0.27080128015453186,10.0,0.9085569334033551,0.07692307692307693
-10.0,-80.0,9,6.122222222222223,7.5,0.6978140471819442,41.93333333333333,0.8068119728290889,0.17307692307692307
-10.0,-78.0,23,6.0,8.1,0.6947857747012909,52.18260869565218,0.7433281761787489,0.4423076923076923
-10.0,-76.0,6,5.633333333333333,5.9,0.15055453054181656,78.28333333333333,0.5133079166778732,0.11538461538461539
-10.0,-74.0,8,5.8125,6.7,0.3870677312453579,92.1625,0.5893183321304648,0.15384615384615385
-10.0,-72.0,11,6.363636363636363,7.6,0.6265344799334306,592.3463636363635,0.5445642891651036,0.21153846153846154
-10.0,-70.0,3,7.0,7.6,0.5999999999999996,609.1833333333333,0.6534396538141217,0.057692307692307696
-10.0,-12.0,1,5.5,5.5,0.0,10.0,0.7601479621236881,0.019230769230769232
-10.0,28.0,1,5.6,5.6,0.0,29.1,0.5061559910726647,0.019230769230769232
-10.0,34.0,4,5.8,6.0,0.21602468994692872,8.25,0.9260098596387831,0.07692307692307693
-10.0,42.0,4,5.925,6.4,0.35939764421413056,10.0,0.262339577795539,0.07692307692307693
-10.0,66.0,2,5.6,5.7,0.1414213562373093,10.0,0.9646804474841189,0.038461538461538464
-10.0,68.0,9,5.688888888888889,5.9,0.145296631451356,10.555555555555555,0.9643697974226326,0.17307692307692307
-10.0,92.0,3,6.0,6.5,0.5,9.6,0.2093468209266706,0.057692307692307696
-10.0,94.0,1,5.5,5.5,0.0,10.0,0.1899705732224523,0.019230769230769232
-10.0,106.0,1,5.5,5.5,0.0,33.0,0.9539650421899883,0.019230769230769232
-10.0,108.0,23,5.939130434782609,7.7,0.5228759025678712,18.23478260869565,0.8873075974214302,0.4423076923076923
-10.0,110.0,11,5.736363636363636,6.2,0.2203303305163741,41.10909090909091,0.8462743877869386,0.21153846153846154
-10.0,112.0,17,5.852941176470588,7.8,0.568020297897469,37.72941176470588,0.8370135533802564,0.3269230769230769
-10.0,114.0,25,5.82,6.5,0.264575131106459,36.808,0.852901886948706,0.4807692307692308
-10.0,116.0,5,5.86,6.3,0.2701851217221259,56.96,0.7279397179691014,0.09615384615384616
-10.0,118.0,44,5.720454545454545,6.4,0.25751906269881647,40.38409090909091,0.7449921364656862,0.8461538461538461
-10.0,120.0,33,5.787878787878788,6.5,0.27013604877632463,36.081818181818186,0.8363835068298394,0.6346153846153846
-10.0,122.0,7,6.142857142857143,6.7,0.37796447300922753,45.31428571428571,0.7774610191537032,0.1346153846153846
-10.0,124.0,18,5.705555555555556,6.4,0.2531500885250912,39.37222222222223,0.8319543363530388,0.34615384615384615
-10.0,126.0,2,5.699999999999999,5.8,0.1414213562373093,24.75,0.9409009503633899,0.038461538461538464
-10.0,148.0,9,5.766666666666667,6.1,0.18027756377319942,23.88888888888889,0.951695940243777,0.17307692307692307
-10.0,150.0,5,5.82,6.4,0.35637059362410933,17.8,0.9689870390477877,0.09615384615384616
-10.0,152.0,14,5.928571428571429,6.3,0.2367360472001594,25.099999999999998,0.941806760902341,0.2692307692307692
-10.0,154.0,10,5.82,6.6,0.3259175083088084,22.919999999999998,0.9469528614507574,0.19230769230769232
-10.0,156.0,9,5.822222222222222,6.2,0.3032234233110041,26.311111111111114,0.9622047130418616,0.17307692307692307
-10.0,158.0,32,6.003125,7.2,0.44539534812235326,22.5471875,0.9464221442958537,0.6153846153846154
-10.0,160.0,72,6.0375,7.6,0.5884899510911051,40.030833333333334,0.9080018708797896,1.3846153846153846
-10.0,162.0,115,5.922608695652174,7.8,0.4462437516522048,47.81130434782609,0.8869600971125841,2.2115384615384617
-10.0,164.0,50,5.882000000000001,7.1,0.3884506114694898,28.264,0.923464127478454,0.9615384615384616
-10.0,166.0,89,5.904494382022472,8.0,0.44617315033708194,42.19932584269663,0.8441809012610111,1.7115384615384615
-8.0,-132.0,1,5.5,5.5,0.0,10.0,0.018214564064054667,0.019230769230769232
-8.0,-108.0,5,5.58,5.7,0.08366600265340751,10.0,0.9449830022018293,0.09615384615384616
-8.0,-106.0,1,5.5,5.5,0.0,10.0,0.8220741708957373,0.019230769230769232
-8.0,-82.0,3,5.566666666666666,5.7,0.11547005383792494,31.7,0.9161425435160483,0.057692307692307696
-8.0,-80.0,8,5.775,6.3,0.31052950170405935,29.9,0.8064758149294046,0.15384615384615385
-8.0,-78.0,3,5.766666666666667,6.0,0.20816659994661338,88.83333333333333,0.5380140299750797,0.057692307692307696
-8.0,-76.0,6,5.716666666666666,6.0,0.17224014243685087,80.55,0.4149780935131902,0.11538461538461539
-8.0,-74.0,17,6.064705882352941,7.0,0.4212202162625097,155.28235294117647,0.40653819587025525,0.3269230769230769
-8.0,-72.0,12,6.216666666666666,7.1,0.5749835307259337,597.0,0.4245120113904124,0.23076923076923078
-8.0,-14.0,4,5.575,5.7,0.09574271077563414,10.0,0.9660227125139051,0.07692307692307693
-8.0,-12.0,4,5.675,6.0,0.2217355782608346,10.0,0.9602991868546706,0.07692307692307693
-8.0,28.0,1,5.8,5.8,0.0,10.0,0.6556151632167815,0.019230769230769232
-8.0,30.0,2,6.2,6.5,0.4242640687119283,22.0,0.9371228746175215,0.038461538461538464
-8.0,32.0,4,5.625,5.9,0.18929694486000936,26.675,0.9452036626044683,0.07692307692307693
-8.0,38.0,1,5.6,5.6,0.0,6.0,0.4267472672151095,0.019230769230769232
-8.0,68.0,5,5.66,5.8,0.11401754250991346,10.0,0.9555538530509615,0.09615384615384616
-8.0,72.0,1,6.0,6.0,0.0,10.0,0.9747328568860142,0.019230769230769232
-8.0,92.0,1,5.9,5.9,0.0,24.8,0.2687870977312304,0.019230769230769232
-8.0,94.0,1,5.7,5.7,0.0,10.0,0.25084903995554486,0.019230769230769232
-8.0,102.0,2,6.15,6.4,0.3535533905932738,23.0,0.8448120192376034,0.038461538461538464
-8.0,104.0,5,5.68,5.8,0.1303840481040529,18.6,0.8896617343504076,0.09615384615384616
-8.0,106.0,15,5.680000000000001,6.0,0.1780850519113992,43.89333333333333,0.8013868705079049,0.28846153846153844
-8.0,108.0,24,5.791666666666667,7.0,0.3295803216300955,65.74583333333334,0.6773930613275305,0.46153846153846156
-8.0,110.0,11,5.818181818181818,6.3,0.29603439603593973,65.52,0.6636328101328078,0.21153846153846154
-8.0,112.0,15,5.806666666666667,6.6,0.2865226659362888,89.40066666666667,0.6561062568048069,0.28846153846153844
-8.0,114.0,7,5.871428571428572,6.5,0.3860668582611294,72.0,0.6131812877676082,0.1346153846153846
-8.0,116.0,13,5.8538461538461535,6.3,0.2366973616786656,178.66153846153844,0.531537616143576,0.25
-8.0,118.0,30,5.793333333333334,6.6,0.332112707638104,168.38,0.5830612627258069,0.5769230769230769
-8.0,120.0,30,5.89,7.1,0.4269781549770271,274.10400000000004,0.898845761512978,0.5769230769230769
-8.0,122.0,35,5.974285714285714,7.9,0.6137363187131453,245.07857142857142,0.9132703053723644,0.6730769230769231
-8.0,124.0,39,6.0025641025641026,7.5,0.5096372184867748,197.16333333333333,0.872361966331763,0.75
-8.0,126.0,35,5.8828571428571435,6.9,0.4239073943582449,182.40857142857143,0.9175656623171585,0.6730769230769231
-8.0,128.0,73,5.890410958904109,7.3,0.37570836191329016,127.02602739726026,0.8988652129408758,1.4038461538461537
-8.0,130.0,35,5.68,6.2,0.20262976960311563,102.40285714285714,0.8636339456200323,0.6730769230769231
-8.0,136.0,1,6.0,6.0,0.0,61.7,0.5921682221847074,0.019230769230769232
-8.0,144.0,1,5.6,5.6,0.0,10.0,0.9175939392763973,0.019230769230769232
-8.0,146.0,12,5.8500000000000005,7.1,0.44415394546567655,112.43333333333334,0.9002955182072084,0.23076923076923078
-8.0,148.0,7,5.985714285714286,6.6,0.422013315068658,49.771428571428565,0.936719527358469,0.1346153846153846
-8.0,150.0,7,5.8999999999999995,6.6,0.4320493798938573,43.17142857142857,0.9449432236933711,0.1346153846153846
-8.0,152.0,2,5.9,6.1,0.28284271247461895,30.05,0.8807209876704226,0.038461538461538464
-8.0,154.0,25,5.896,7.2,0.5183949588232253,25.388,0.9426169913985254,0.4807692307692308
-8.0,156.0,118,5.864406779661017,7.7,0.41500188934361687,36.59169491525424,0.9314830097154381,2.269230769230769
-8.0,158.0,45,5.933333333333334,8.1,0.514339823993296,34.782000000000004,0.8838938228839242,0.8653846153846154
-8.0,160.0,11,5.836363636363637,6.4,0.30090771765685015,50.13636363636363,0.7398541432857059,0.21153846153846154
-6.0,-108.0,5,5.56,5.6,0.05477225575051644,11.006,0.957155781594305,0.09615384615384616
-6.0,-106.0,1,5.7,5.7,0.0,10.0,0.8188657858026527,0.019230769230769232
-6.0,-82.0,13,5.776923076923077,6.2,0.22786635759382504,22.146153846153844,0.8862228688887611,0.25
-6.0,-80.0,8,5.9625,6.5,0.33354160160315816,35.375,0.7970420442278249,0.15384615384615385
-6.0,-78.0,14,5.985714285714286,7.1,0.5332875438219088,44.714285714285715,0.44643288013677945,0.2692307692307692
-6.0,-76.0,7,6.057142857142857,7.5,0.7138093649734569,82.98571428571428,0.39287111933824603,0.1346153846153846
-6.0,-72.0,3,6.0,6.4,0.4582575694955841,566.8333333333334,0.3053723546063265,0.057692307692307696
-6.0,-12.0,4,5.675,6.0,0.2217355782608346,10.0,0.9439188630499681,0.07692307692307693
-6.0,26.0,3,5.8999999999999995,6.4,0.43588989435406766,10.666666666666666,0.5591904289880486,0.057692307692307696
-6.0,28.0,1,5.6,5.6,0.0,10.0,0.7055010866144232,0.019230769230769232
-6.0,30.0,5,5.92,6.8,0.5069516742254628,14.040000000000001,0.9442841032751328,0.09615384615384616
-6.0,36.0,1,5.5,5.5,0.0,10.0,0.4439347459735391,0.019230769230769232
-6.0,68.0,3,5.599999999999999,5.6,0.0,10.0,0.9541015109990693,0.057692307692307696
-6.0,70.0,2,6.0,6.3,0.4242640687119283,17.5,0.8846876360654469,0.038461538461538464
-6.0,72.0,10,5.89,7.3,0.552670285472672,14.530000000000001,0.9583535717640821,0.19230769230769232
-6.0,96.0,2,6.0,6.4,0.5656854249492386,17.2,0.4627248615772182,0.038461538461538464
-6.0,98.0,2,5.7,5.7,0.0,33.0,0.6324120261715165,0.038461538461538464
-6.0,100.0,1,5.5,5.5,0.0,23.4,0.8719013617303344,0.019230769230769232
-6.0,102.0,47,5.706382978723404,6.4,0.232570003784881,31.74936170212766,0.7999380049602819,0.9038461538461539
-6.0,104.0,48,5.825,6.6,0.3145412059059448,42.300000000000004,0.709750093509855,0.9230769230769231
-6.0,106.0,32,5.846875,6.8,0.3564922068550548,60.990625,0.6699650744299535,0.6153846153846154
-6.0,108.0,9,6.055555555555555,7.5,0.62271805640898,271.26666666666665,0.5019185797469686,0.17307692307692307
-6.0,110.0,12,5.875,6.6,0.3621275516118093,571.5166666666667,0.38359390094939405,0.23076923076923078
-6.0,112.0,7,6.257142857142857,6.7,0.4995235825502233,605.1714285714286,0.39768167543778526,0.1346153846153846
-6.0,114.0,10,5.83,6.3,0.2750757471437034,527.03,0.3909804741373357,0.19230769230769232
-6.0,116.0,4,5.925,6.5,0.46457866215887844,404.2,0.4497202257599014,0.07692307692307693
-6.0,118.0,3,5.866666666666667,6.2,0.2886751345948129,584.4333333333334,0.5929354405158944,0.057692307692307696
-6.0,122.0,2,6.0,6.5,0.7071067811865476,28.15,0.726205704034867,0.038461538461538464
-6.0,124.0,5,5.779999999999999,6.2,0.27748873851023237,475.76000000000005,0.8245821967630732,0.09615384615384616
-6.0,126.0,17,5.982352941176471,7.2,0.47333298812470154,420.06470588235294,0.8662510969459332,0.3269230769230769
-6.0,128.0,24,5.9624999999999995,7.6,0.5523172528774444,225.23041666666666,0.8939213501987501,0.46153846153846156
-6.0,130.0,141,5.845390070921986,7.3,0.38867451996772034,111.44148936170212,0.9066430422694901,2.7115384615384617
-6.0,132.0,32,5.89375,6.8,0.34635195599181307,47.08625,0.893020508531523,0.6153846153846154
-6.0,134.0,11,5.881818181818182,7.0,0.44004132037385274,33.54636363636364,0.9445138376354165,0.21153846153846154
-6.0,140.0,2,5.7,5.7,0.0,12.0,0.9414367965515904,0.038461538461538464
-6.0,142.0,6,5.716666666666666,6.2,0.30605010483034756,22.166666666666668,0.9477812202057555,0.11538461538461539
-6.0,144.0,10,5.82,6.6,0.3521363372331801,42.55,0.9226314450206585,0.19230769230769232
-6.0,146.0,86,5.897674418604651,7.1,0.3600577549051056,88.42093023255813,0.9093065285574358,1.6538461538461537
-6.0,148.0,169,5.88224852071006,7.4,0.4039002231378128,73.27378698224852,0.8214874631742437,3.25
-6.0,150.0,113,5.9619469026548675,7.5,0.4928630974923819,60.113893805309736,0.8434320552317446,2.173076923076923
-6.0,152.0,247,5.9303643724696355,7.8,0.4068632099011258,41.811902834008094,0.908030440199564,4.75
-6.0,154.0,295,5.88271186440678,8.0,0.420000933382809,56.71430508474577,0.9453058611553754,5.673076923076923
-6.0,156.0,49,5.90204081632653,7.9,0.5222107636124068,59.65163265306122,0.8889910480366608,0.9423076923076923
-4.0,-112.0,1,5.9,5.9,0.0,10.0,0.3905461006575029,0.019230769230769232
-4.0,-106.0,30,5.786666666666666,6.3,0.20296650536196978,11.566666666666666,0.9487004314373448,0.5769230769230769
-4.0,-104.0,34,5.7558823529411764,6.1,0.1828912186545943,10.209411764705882,0.9341268207643942,0.6538461538461539
-4.0,-102.0,5,5.88,6.1,0.2588435821108955,23.8,0.889745101540113,0.09615384615384616
-4.0,-82.0,3,5.766666666666667,5.9,0.152752523165195,28.733333333333334,0.8704886647264195,0.057692307692307696
-4.0,-80.0,14,5.857142857142857,7.2,0.43802754692842333,52.614285714285714,0.8492646649048942,0.2692307692307692
-4.0,-78.0,6,6.1499999999999995,7.0,0.6284902544988268,93.25,0.6256229508476601,0.11538461538461539
-4.0,-76.0,9,5.955555555555556,7.2,0.6287112037953341,111.58888888888889,0.5339304183685896,0.17307692307692307
-4.0,-62.0,1,5.6,5.6,0.0,23.0,0.09375919321751759,0.019230769230769232
-4.0,-12.0,3,5.533333333333334,5.6,0.05773502691896237,10.0,0.9442996604974833,0.057692307692307696
-4.0,34.0,1,5.6,5.6,0.0,33.0,0.4313084041745068,0.019230769230769232
-4.0,36.0,1,5.5,5.5,0.0,5.0,0.29358239827055366,0.019230769230769232
-4.0,40.0,1,5.5,5.5,0.0,10.0,0.2041944294870297,0.019230769230769232
-4.0,68.0,3,5.5,5.5,0.0,18.5,0.9711932637689812,0.057692307692307696
-4.0,70.0,2,5.800000000000001,5.9,0.14142135623730995,15.0,0.8576158148826667,0.038461538461538464
-4.0,82.0,1,6.0,6.0,0.0,21.8,0.9646577213465652,0.019230769230769232
-4.0,86.0,2,6.1,6.3,0.28284271247461834,18.0,0.9220331169058482,0.038461538461538464
-4.0,88.0,1,5.8,5.8,0.0,10.0,0.9783518406330858,0.019230769230769232
-4.0,94.0,2,6.699999999999999,7.8,1.5556349186104044,17.0,0.37860882200149304,0.038461538461538464
-4.0,98.0,1,5.7,5.7,0.0,31.0,0.79409654814468,0.019230769230769232
-4.0,100.0,20,5.93,7.8,0.5458937625582471,20.57,0.8356790078970493,0.38461538461538464
-4.0,102.0,85,5.915294117647059,8.4,0.5364135492307398,41.42764705882353,0.7377016056564857,1.6346153846153846
-4.0,104.0,13,5.8076923076923075,6.9,0.40918931735310166,61.400000000000006,0.6298112874852436,0.25
-4.0,106.0,1,5.5,5.5,0.0,631.4,0.41256599305153496,0.019230769230769232
-4.0,108.0,1,6.6,6.6,0.0,614.0,0.38215821228566627,0.019230769230769232
-4.0,118.0,2,6.45,7.0,0.7778174593052021,14.0,0.9140173527585216,0.038461538461538464
-4.0,120.0,2,5.7,5.9,0.2828427124746193,31.9,0.9230545038007592,0.038461538461538464
-4.0,122.0,3,5.766666666666667,6.1,0.3055050463303891,25.333333333333332,0.8401304621101259,0.057692307692307696
-4.0,124.0,14,5.821428571428571,7.5,0.5235655442453019,71.13571428571429,0.9147179888231456,0.2692307692307692
-4.0,126.0,12,5.908333333333334,6.3,0.27784342658585554,281.99333333333334,0.9393566275200866,0.23076923076923078
-4.0,128.0,41,5.84390243902439,6.8,0.3748658296562952,54.748536585365855,0.8725260563540737,0.7884615384615384
-4.0,130.0,45,5.793333333333333,6.9,0.34404016678817667,38.79111111111111,0.7916420452926665,0.8653846153846154
-4.0,132.0,17,5.741176470588235,6.4,0.23199898579900036,28.558823529411764,0.8718753431822065,0.3269230769230769
-4.0,134.0,22,5.931818181818182,7.0,0.429159048812313,23.6,0.9363300131020904,0.4230769230769231
-4.0,136.0,53,5.990566037735849,7.3,0.47404322707119817,22.449056603773585,0.9570897123950025,1.0192307692307692
-4.0,138.0,11,5.836363636363637,7.0,0.4319090813417274,47.154545454545456,0.878082750417753,0.21153846153846154
-4.0,140.0,65,5.88,7.7,0.41989582041263523,41.504615384615384,0.9550831467417923,1.25
-4.0,142.0,32,5.921875,7.6,0.48708108551961626,41.184375,0.856235186226158,0.6153846153846154
-4.0,144.0,46,6.060869565217391,7.2,0.4518988386646656,54.65869565217392,0.9365206506403826,0.8846153846153846
-4.0,146.0,61,5.970491803278688,6.9,0.3460945257657616,30.158360655737706,0.9358329737040365,1.1730769230769231
-4.0,148.0,34,5.897058823529412,6.5,0.2735682221905778,38.98235294117647,0.9676426153892199,0.6538461538461539
-4.0,150.0,49,5.795918367346939,6.7,0.31882543791853524,119.6726530612245,0.9511437177055454,0.9423076923076923
-4.0,152.0,122,5.920491803278688,8.0,0.4536242528152303,76.27409836065574,0.9366876499908388,2.3461538461538463
-4.0,154.0,93,6.009677419354839,8.1,0.5735216375375062,95.20172043010753,0.9382060736568555,1.7884615384615385
-4.0,156.0,1,6.3,6.3,0.0,490.0,0.9650215654906875,0.019230769230769232
-4.0,178.0,13,5.6461538461538465,5.9,0.13913653136029522,31.53846153846154,0.13314807289846414,0.25
-2.0,-102.0,1,5.5,5.5,0.0,10.0,0.9613042953066233,0.019230769230769232
-2.0,-82.0,5,6.0200000000000005,6.3,0.3114482300479489,17.919999999999998,0.9357883703515952,0.09615384615384616
-2.0,-80.0,11,5.827272727272727,6.4,0.2969542358374741,42.81818181818182,0.8797163682928582,0.21153846153846154
-2.0,-78.0,30,6.03,7.4,0.5337893165685865,111.27766666666666,0.8241549990974658,0.5769230769230769
-2.0,-76.0,5,5.88,6.6,0.42661458015403075,192.52,0.6663322303092309,0.09615384615384616
-2.0,-72.0,1,8.0,8.0,0.0,644.8,0.3889923214134379,0.019230769230769232
-2.0,-24.0,11,5.9363636363636365,7.0,0.48222966991409233,10.0,0.9422049650967811,0.21153846153846154
-2.0,-22.0,1,6.0,6.0,0.0,13.0,0.9134191762255343,0.019230769230769232
-2.0,-16.0,16,5.91875,7.0,0.4261748467472008,11.801875,0.9580336725375007,0.3076923076923077
-2.0,-14.0,19,5.942105263157895,6.6,0.35326381308793403,12.9,0.9580794686279662,0.36538461538461536
-2.0,-12.0,1,5.5,5.5,0.0,10.0,0.939296273237363,0.019230769230769232
